simulation_time,risk_level,vehicle_1,vehicle_2,action,priority_vehicle_id,yielding_vehicle_id,reservation_queue,conflict_group_vehicle_ids,predicted_arrival_time_s,conflict_zone_vehicle_ids,target_speed_mps,release_reason,note
212.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038,233.93,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=41.3 remaining_to_hold_m=28.8 speed_mps=2.19 profile_speed_mps=2.00.
212.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038,230.60,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=40.2 remaining_to_hold_m=27.7 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
213.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038,234.37,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=39.1 remaining_to_hold_m=26.6 speed_mps=2.14 profile_speed_mps=2.00.
213.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_039,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,217.26,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=47.1 remaining_to_hold_m=34.6 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
213.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,230.70,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=38.4 remaining_to_hold_m=25.9 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
213.90,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,233.88,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=37.5 remaining_to_hold_m=25.0 speed_mps=2.19 profile_speed_mps=2.00.
214.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_039,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,219.04,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=35.9 remaining_to_hold_m=23.4 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
214.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,230.83,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=36.4 remaining_to_hold_m=23.9 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
214.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,233.86,targeted_vehicle_038,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=35.5 remaining_to_hold_m=23.0 speed_mps=2.19 profile_speed_mps=2.00.
215.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,230.95,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=34.4 remaining_to_hold_m=21.9 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
215.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_039,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039,223.23,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=29.3 remaining_to_hold_m=16.8 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
216.40,HIGH,targeted_vehicle_037,targeted_vehicle_039,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_039,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_040,218.40,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=23.3 remaining_to_hold_m=10.8 speed_mps=8.54 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.31.
216.40,HIGH,targeted_vehicle_037,targeted_vehicle_039,SLOW_NEAR_ENTRY,targeted_vehicle_038,targeted_vehicle_037,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_040,219.40,targeted_vehicle_038,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=29.7 remaining_to_hold_m=17.2 speed_mps=7.04 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.01.
216.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_038,targeted_vehicle_040,targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_038;targeted_vehicle_039;targeted_vehicle_040,224.80,targeted_vehicle_038,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=110.3.
216.80,HIGH,targeted_vehicle_038,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_038,targeted_vehicle_038,targeted_vehicle_038,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
216.80,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
217.40,HIGH,targeted_vehicle_037,targeted_vehicle_039,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_037,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,219.40,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=25.1 remaining_to_hold_m=12.6 speed_mps=2.91 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
217.40,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_039,targeted_vehicle_040,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,224.80,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: normal_approach_until_near_entry entry_distance_m=96.4.
217.60,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
217.60,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
217.70,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
217.70,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
217.80,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
217.80,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
217.90,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
217.90,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,218.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
218.00,HIGH,targeted_vehicle_037,targeted_vehicle_039,WAIT_AT_STOP_ZONE,targeted_vehicle_039,targeted_vehicle_037,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,219.40,targeted_vehicle_039,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=23.6 remaining_to_hold_m=11.1 speed_mps=2.18 profile_speed_mps=2.00.
218.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_040,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,224.80,targeted_vehicle_039,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=83.9 remaining_to_hold_m=71.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
218.50,HIGH,targeted_vehicle_037,targeted_vehicle_039,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_037,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040,219.40,targeted_vehicle_039,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=22.6 remaining_to_hold_m=10.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
218.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_041,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040;targeted_vehicle_041,224.74,targeted_vehicle_039,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=73.9 remaining_to_hold_m=61.4 speed_mps=13.89 target_speed_mps=2.00 decel_mps2=5.00 duration_s=2.38.
218.90,HIGH,targeted_vehicle_037,targeted_vehicle_039,WAIT_AT_STOP_ZONE,targeted_vehicle_039,targeted_vehicle_037,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040;targeted_vehicle_041,219.40,targeted_vehicle_039,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=21.6 remaining_to_hold_m=9.1 speed_mps=2.19 profile_speed_mps=2.00.
219.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_040,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040;targeted_vehicle_041,227.95,targeted_vehicle_039,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=72.7 remaining_to_hold_m=60.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
219.40,HIGH,targeted_vehicle_037,targeted_vehicle_039,SLOW_NEAR_ENTRY,targeted_vehicle_039,targeted_vehicle_037,targeted_vehicle_039;targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_039;targeted_vehicle_040;targeted_vehicle_041,219.40,targeted_vehicle_039,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=20.5 remaining_to_hold_m=8.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
219.50,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_039,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
219.50,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
219.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,227.71,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.7 remaining_to_hold_m=50.2 speed_mps=9.13 target_speed_mps=2.00 decel_mps2=5.00 duration_s=1.43.
220.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,236.11,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=66.1 remaining_to_hold_m=53.6 speed_mps=4.58 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.52.
220.60,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
220.60,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
220.60,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,235.35,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=56.1 remaining_to_hold_m=43.6 speed_mps=4.57 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.51.
220.70,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
220.70,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
220.80,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
220.80,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
220.90,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
220.90,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
221.00,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
221.00,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,219.40,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
221.30,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_037,targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,253.02,targeted_vehicle_037,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=63.2 remaining_to_hold_m=50.7 speed_mps=2.19 profile_speed_mps=2.00.
221.60,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_037,targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,251.39,targeted_vehicle_037,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=53.2 remaining_to_hold_m=40.7 speed_mps=2.17 profile_speed_mps=2.00.
221.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,248.08,targeted_vehicle_037,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=62.3 remaining_to_hold_m=49.8 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
221.90,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,246.46,targeted_vehicle_037,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=52.5 remaining_to_hold_m=40.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
222.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_037,targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,253.66,targeted_vehicle_037,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=61.2 remaining_to_hold_m=48.7 speed_mps=2.14 profile_speed_mps=2.00.
222.30,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_037,targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_041;targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,251.01,targeted_vehicle_037,,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=51.6 remaining_to_hold_m=39.1 speed_mps=2.19 profile_speed_mps=2.00.
222.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_037,targeted_vehicle_040,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_037;targeted_vehicle_040;targeted_vehicle_041,248.19,targeted_vehicle_037,2.00,conflict_zone_occupied,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=60.5 remaining_to_hold_m=48.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
222.60,HIGH,targeted_vehicle_037,targeted_vehicle_039,RELEASE_NEXT_VEHICLE,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_037,targeted_vehicle_040;targeted_vehicle_041,,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
222.60,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,249.43,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
222.80,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,246.59,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=50.5 remaining_to_hold_m=38.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
223.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,250.99,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=49.6 remaining_to_hold_m=37.1 speed_mps=2.19 profile_speed_mps=2.00.
223.70,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,246.71,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=48.5 remaining_to_hold_m=36.0 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
224.20,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,251.57,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=47.3 remaining_to_hold_m=34.8 speed_mps=2.14 profile_speed_mps=2.00.
224.50,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,246.81,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=46.7 remaining_to_hold_m=34.2 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
224.90,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,250.94,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=45.7 remaining_to_hold_m=33.2 speed_mps=2.19 profile_speed_mps=2.00.
225.40,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,246.94,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=44.7 remaining_to_hold_m=32.2 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
225.80,,,,WAIT_AT_STOP_ZONE,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,250.93,,,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_profile_no_brake entry_distance_m=43.7 remaining_to_hold_m=31.2 speed_mps=2.19 profile_speed_mps=2.00.
226.30,,,,SLOW_NEAR_ENTRY,targeted_vehicle_040,targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,247.06,,2.00,reserved_priority_approaching,Vehicle held at stop line for target-junction reservation: smooth_deceleration_to_entry entry_distance_m=42.6 remaining_to_hold_m=30.1 speed_mps=2.60 target_speed_mps=2.00 decel_mps2=5.00 duration_s=0.40.
226.70,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,228.14,,,priority_cleared_clear_zone,Priority vehicle cleared the target conflict/clear zone.
226.70,,,,RELEASE_NEXT_VEHICLE,targeted_vehicle_040,targeted_vehicle_040,targeted_vehicle_040;targeted_vehicle_041,targeted_vehicle_040;targeted_vehicle_041,228.14,,,fcfs_priority_assigned,Released priority vehicle matching earliest expected arrival time.
